image,exec,policy,best_arm,best_reward,time,accumulated_reward,step,param,exec,current_arm,current_reward,reward_function,best_reward_function,best_policy
frame_13,1,UCB c=1,79,44.29885323659399,0.2392,44.29885323659399,0,green,1,79,44.29885323659399,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,95,46.90625443163676,2.6457,488.86158942551765,10,green,1,85,44.81759329169166,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,67,47.93706182703139,5.0562,950.0551518111654,20,green,1,73,46.89835140824216,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,99,47.94987664887063,7.4708,1408.6828420396014,30,green,1,91,44.82980599219477,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,99,47.94987664887063,9.8819,1868.8550918992441,40,green,1,89,43.2616313186529,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,99,47.94987664887063,12.2913,2329.0170544250354,50,green,1,91,44.82980599219477,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,99,47.94987664887063,14.694,2781.3886380247786,60,green,1,77,45.33978005097583,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,99,47.94987664887063,17.1114,3250.4014734257457,70,green,1,75,46.89835140824216,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,99,47.94987664887063,19.5174,3699.1297202205155,80,green,1,69,47.41862650478157,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,99,47.94987664887063,21.9173,4162.946374249268,90,green,1,93,41.69885421877684,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=3,71,47.41862650478157,0.2397,47.41862650478157,0,green,1,71,47.41862650478157,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,2.6555,509.1547337868485,10,green,1,75,46.89835140824216,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,5.0757,968.2906734323493,20,green,1,95,46.90625443163676,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,7.5025,1422.2095683337388,30,green,1,79,44.29885323659399,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,9.913,1883.9553071886462,40,green,1,69,47.41862650478157,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,12.3417,2334.2226064657457,50,green,1,83,43.77924358099472,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,14.7591,2794.9320333386277,60,green,1,89,43.2616313186529,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,17.1784,3249.366249189174,70,green,1,99,47.94987664887063,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,19.5974,3714.2223331971086,80,green,1,65,47.937036772131016,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,99,47.94987664887063,22.0139,4168.150872629749,90,green,1,71,47.41862650478157,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,Thompson Sampling,87,97.43849421460892,0.0966,97.43849421460892,0,green,1,87,97.43849421460892,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,1.4799,1072.012281421072,10,green,1,67,97.41902467337749,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,3.2488,2046.3788060542272,20,green,1,77,97.4112778565761,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,4.2926,3020.7363348504855,30,green,1,71,97.42161211796385,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,5.0063,3994.8878925258796,40,green,1,79,97.40483984080561,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,5.684,4969.002060757614,50,green,1,67,97.41902467337749,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,6.5371,5943.355677905115,60,green,1,95,97.62368634440355,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,8.198,6917.47628415262,70,green,1,77,97.4112778565761,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,10.1858,7891.643340494652,80,green,1,77,97.4112778565761,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,95,97.62368634440355,12.3469,8865.832308049881,90,green,1,67,97.41902467337749,MSE,MSE,Thompson Sampling
frame_13,1,Random,97,97.6068923993667,0.2096,97.6068923993667,0,green,1,97,97.6068923993667,MSE,MSE,Random
frame_13,1,Random,93,97.62790340834049,2.045,1072.006288976194,10,green,1,73,97.42031807126739,MSE,MSE,Random
frame_13,1,Random,93,97.62790340834049,3.8419,2046.8604959378374,20,green,1,99,97.60410485316729,MSE,MSE,Random
frame_13,1,Random,93,97.62790340834049,5.6596,3021.6265519053295,30,green,1,95,97.62368634440355,MSE,MSE,Random
frame_13,1,Random,93,97.62790340834049,7.5113,3996.2679428655247,40,green,1,73,97.42031807126739,MSE,MSE,Random
frame_13,1,Random,91,97.71387768306661,9.1312,4971.868274941893,50,green,1,77,97.4112778565761,MSE,MSE,Random
frame_13,1,Random,91,97.71387768306661,10.5957,5946.0263437211715,60,green,1,73,97.42031807126739,MSE,MSE,Random
frame_13,1,Random,91,97.71387768306661,11.6245,6921.062614885327,70,green,1,65,97.41773192332049,MSE,MSE,Random
frame_13,1,Random,91,97.71387768306661,13.0218,7895.223331517851,80,green,1,85,97.4112778565761,MSE,MSE,Random
frame_13,1,Random,91,97.71387768306661,14.8268,8870.129798595159,90,green,1,83,97.39970090476446,MSE,MSE,Random
frame_13,1,UCB c=0.5,99,97.60410485316729,0.2949,97.60410485316729,0,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,2.1834,1073.6451533848403,10,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,4.1808,2049.6862019165123,20,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,6.2176,3025.7272504481866,30,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,8.051,4001.768298979861,40,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,9.7115,4977.809347511531,50,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,11.385,5953.850396043201,60,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,12.7907,6929.891444574871,70,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,14.5601,7905.93249310654,80,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,99,97.60410485316729,15.7849,8881.973541638217,90,green,1,99,97.60410485316729,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=1,99,97.60410485316729,0.0855,97.60410485316729,0,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,1.6498,1073.6451533848403,10,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,3.4275,2049.6862019165123,20,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,5.199,3025.7272504481866,30,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,7.0865,4001.768298979861,40,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,9.1568,4977.809347511531,50,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,10.87,5953.850396043201,60,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,12.6908,6929.891444574871,70,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,14.5855,7905.93249310654,80,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,99,97.60410485316729,16.3569,8881.973541638217,90,green,1,99,97.60410485316729,MSE,MSE,UCB c=1
